ClimateKG_Author_ID,QID,Item_URL,Batch,Action
AU0689,Q5620,http://localhost:8080/wiki/Item:Q5620,Duplicate,DELETE
AU0690,Q4688,http://localhost:8080/wiki/Item:Q4688,Original,KEEP
AU0690,Q5621,http://localhost:8080/wiki/Item:Q5621,Duplicate,DELETE
AU0691,Q4689,http://localhost:8080/wiki/Item:Q4689,Original,KEEP
AU0691,Q5622,http://localhost:8080/wiki/Item:Q5622,Duplicate,DELETE
AU0692,Q4690,http://localhost:8080/wiki/Item:Q4690,Original,KEEP
AU0692,Q5623,http://localhost:8080/wiki/Item:Q5623,Duplicate,DELETE
AU0693,Q4691,http://localhost:8080/wiki/Item:Q4691,Original,KEEP
AU0693,Q5624,http://localhost:8080/wiki/Item:Q5624,Duplicate,DELETE
AU0694,Q4692,http://localhost:8080/wiki/Item:Q4692,Original,KEEP
AU0694,Q5625,http://localhost:8080/wiki/Item:Q5625,Duplicate,DELETE
AU0695,Q4693,http://localhost:8080/wiki/Item:Q4693,Original,KEEP
AU0695,Q5626,http://localhost:8080/wiki/Item:Q5626,Duplicate,DELETE
AU0696,Q4694,http://localhost:8080/wiki/Item:Q4694,Original,KEEP
AU0696,Q5627,http://localhost:8080/wiki/Item:Q5627,Duplicate,DELETE
AU0697,Q4695,http://localhost:8080/wiki/Item:Q4695,Original,KEEP
AU0697,Q5628,http://localhost:8080/wiki/Item:Q5628,Duplicate,DELETE
AU0698,Q4696,http://localhost:8080/wiki/Item:Q4696,Original,KEEP
AU0698,Q5629,http://localhost:8080/wiki/Item:Q5629,Duplicate,DELETE
AU0699,Q4697,http://localhost:8080/wiki/Item:Q4697,Original,KEEP
AU0699,Q5630,http://localhost:8080/wiki/Item:Q5630,Duplicate,DELETE
AU0700,Q4698,http://localhost:8080/wiki/Item:Q4698,Original,KEEP
AU0700,Q5631,http://localhost:8080/wiki/Item:Q5631,Duplicate,DELETE
AU0701,Q4699,http://localhost:8080/wiki/Item:Q4699,Original,KEEP
AU0701,Q5632,http://localhost:8080/wiki/Item:Q5632,Duplicate,DELETE
AU0702,Q4700,http://localhost:8080/wiki/Item:Q4700,Original,KEEP
AU0702,Q5633,http://localhost:8080/wiki/Item:Q5633,Duplicate,DELETE
AU0703,Q4701,http://localhost:8080/wiki/Item:Q4701,Original,KEEP
AU0703,Q5634,http://localhost:8080/wiki/Item:Q5634,Duplicate,DELETE
AU0704,Q4702,http://localhost:8080/wiki/Item:Q4702,Original,KEEP
AU0704,Q5635,http://localhost:8080/wiki/Item:Q5635,Duplicate,DELETE
AU0705,Q4703,http://localhost:8080/wiki/Item:Q4703,Original,KEEP
AU0705,Q5636,http://localhost:8080/wiki/Item:Q5636,Duplicate,DELETE
AU0706,Q4704,http://localhost:8080/wiki/Item:Q4704,Original,KEEP
AU0706,Q5637,http://localhost:8080/wiki/Item:Q5637,Duplicate,DELETE
AU0707,Q4705,http://localhost:8080/wiki/Item:Q4705,Original,KEEP
AU0707,Q5638,http://localhost:8080/wiki/Item:Q5638,Duplicate,DELETE
AU0708,Q4706,http://localhost:8080/wiki/Item:Q4706,Original,KEEP
AU0708,Q5639,http://localhost:8080/wiki/Item:Q5639,Duplicate,DELETE
AU0709,Q4707,http://localhost:8080/wiki/Item:Q4707,Original,KEEP
AU0709,Q5640,http://localhost:8080/wiki/Item:Q5640,Duplicate,DELETE
AU0710,Q4708,http://localhost:8080/wiki/Item:Q4708,Original,KEEP
AU0710,Q5641,http://localhost:8080/wiki/Item:Q5641,Duplicate,DELETE
AU0711,Q4709,http://localhost:8080/wiki/Item:Q4709,Original,KEEP
AU0711,Q5642,http://localhost:8080/wiki/Item:Q5642,Duplicate,DELETE
AU0712,Q4710,http://localhost:8080/wiki/Item:Q4710,Original,KEEP
AU0712,Q5643,http://localhost:8080/wiki/Item:Q5643,Duplicate,DELETE
AU0713,Q4711,http://localhost:8080/wiki/Item:Q4711,Original,KEEP
AU0713,Q5644,http://localhost:8080/wiki/Item:Q5644,Duplicate,DELETE
AU0714,Q4712,http://localhost:8080/wiki/Item:Q4712,Original,KEEP
AU0714,Q5645,http://localhost:8080/wiki/Item:Q5645,Duplicate,DELETE
AU0715,Q4713,http://localhost:8080/wiki/Item:Q4713,Original,KEEP
AU0715,Q5646,http://localhost:8080/wiki/Item:Q5646,Duplicate,DELETE
AU0716,Q4714,http://localhost:8080/wiki/Item:Q4714,Original,KEEP
AU0716,Q5647,http://localhost:8080/wiki/Item:Q5647,Duplicate,DELETE
AU0717,Q4715,http://localhost:8080/wiki/Item:Q4715,Original,KEEP
AU0717,Q5648,http://localhost:8080/wiki/Item:Q5648,Duplicate,DELETE
AU0718,Q4716,http://localhost:8080/wiki/Item:Q4716,Original,KEEP
AU0718,Q5649,http://localhost:8080/wiki/Item:Q5649,Duplicate,DELETE
AU0719,Q4717,http://localhost:8080/wiki/Item:Q4717,Original,KEEP
AU0719,Q5650,http://localhost:8080/wiki/Item:Q5650,Duplicate,DELETE
AU0720,Q4718,http://localhost:8080/wiki/Item:Q4718,Original,KEEP
AU0720,Q5651,http://localhost:8080/wiki/Item:Q5651,Duplicate,DELETE
AU0721,Q4719,http://localhost:8080/wiki/Item:Q4719,Original,KEEP
AU0721,Q5652,http://localhost:8080/wiki/Item:Q5652,Duplicate,DELETE
AU0722,Q4720,http://localhost:8080/wiki/Item:Q4720,Original,KEEP
AU0722,Q5653,http://localhost:8080/wiki/Item:Q5653,Duplicate,DELETE
AU0723,Q4721,http://localhost:8080/wiki/Item:Q4721,Original,KEEP
AU0723,Q5654,http://localhost:8080/wiki/Item:Q5654,Duplicate,DELETE
AU0724,Q4722,http://localhost:8080/wiki/Item:Q4722,Original,KEEP
AU0724,Q5655,http://localhost:8080/wiki/Item:Q5655,Duplicate,DELETE
AU0725,Q4723,http://localhost:8080/wiki/Item:Q4723,Original,KEEP
AU0725,Q5656,http://localhost:8080/wiki/Item:Q5656,Duplicate,DELETE
AU0726,Q4724,http://localhost:8080/wiki/Item:Q4724,Original,KEEP
AU0726,Q5657,http://localhost:8080/wiki/Item:Q5657,Duplicate,DELETE
AU0727,Q4725,http://localhost:8080/wiki/Item:Q4725,Original,KEEP
AU0727,Q5658,http://localhost:8080/wiki/Item:Q5658,Duplicate,DELETE
AU0728,Q4726,http://localhost:8080/wiki/Item:Q4726,Original,KEEP
AU0728,Q5659,http://localhost:8080/wiki/Item:Q5659,Duplicate,DELETE
AU0729,Q4727,http://localhost:8080/wiki/Item:Q4727,Original,KEEP
AU0729,Q5660,http://localhost:8080/wiki/Item:Q5660,Duplicate,DELETE
AU0730,Q4728,http://localhost:8080/wiki/Item:Q4728,Original,KEEP
AU0730,Q5661,http://localhost:8080/wiki/Item:Q5661,Duplicate,DELETE
AU0731,Q4729,http://localhost:8080/wiki/Item:Q4729,Original,KEEP
AU0731,Q5662,http://localhost:8080/wiki/Item:Q5662,Duplicate,DELETE
AU0732,Q4730,http://localhost:8080/wiki/Item:Q4730,Original,KEEP
AU0732,Q5663,http://localhost:8080/wiki/Item:Q5663,Duplicate,DELETE
AU0733,Q4731,http://localhost:8080/wiki/Item:Q4731,Original,KEEP
AU0733,Q5664,http://localhost:8080/wiki/Item:Q5664,Duplicate,DELETE
AU0734,Q4732,http://localhost:8080/wiki/Item:Q4732,Original,KEEP
AU0734,Q5665,http://localhost:8080/wiki/Item:Q5665,Duplicate,DELETE
AU0735,Q4733,http://localhost:8080/wiki/Item:Q4733,Original,KEEP
AU0735,Q5666,http://localhost:8080/wiki/Item:Q5666,Duplicate,DELETE
AU0736,Q4734,http://localhost:8080/wiki/Item:Q4734,Original,KEEP
AU0736,Q5667,http://localhost:8080/wiki/Item:Q5667,Duplicate,DELETE
AU0737,Q4735,http://localhost:8080/wiki/Item:Q4735,Original,KEEP
AU0737,Q5668,http://localhost:8080/wiki/Item:Q5668,Duplicate,DELETE
AU0738,Q4736,http://localhost:8080/wiki/Item:Q4736,Original,KEEP
AU0738,Q5669,http://localhost:8080/wiki/Item:Q5669,Duplicate,DELETE
AU0739,Q4737,http://localhost:8080/wiki/Item:Q4737,Original,KEEP
AU0739,Q5670,http://localhost:8080/wiki/Item:Q5670,Duplicate,DELETE
AU0740,Q4738,http://localhost:8080/wiki/Item:Q4738,Original,KEEP
AU0740,Q5671,http://localhost:8080/wiki/Item:Q5671,Duplicate,DELETE
AU0741,Q4739,http://localhost:8080/wiki/Item:Q4739,Original,KEEP
AU0741,Q5672,http://localhost:8080/wiki/Item:Q5672,Duplicate,DELETE
AU0742,Q4740,http://localhost:8080/wiki/Item:Q4740,Original,KEEP
AU0742,Q5673,http://localhost:8080/wiki/Item:Q5673,Duplicate,DELETE
AU0743,Q4741,http://localhost:8080/wiki/Item:Q4741,Original,KEEP
AU0743,Q5674,http://localhost:8080/wiki/Item:Q5674,Duplicate,DELETE
AU0744,Q4742,http://localhost:8080/wiki/Item:Q4742,Original,KEEP
AU0744,Q5675,http://localhost:8080/wiki/Item:Q5675,Duplicate,DELETE
AU0745,Q4743,http://localhost:8080/wiki/Item:Q4743,Original,KEEP
AU0745,Q5676,http://localhost:8080/wiki/Item:Q5676,Duplicate,DELETE
AU0746,Q4744,http://localhost:8080/wiki/Item:Q4744,Original,KEEP
AU0746,Q5677,http://localhost:8080/wiki/Item:Q5677,Duplicate,DELETE
AU0747,Q4745,http://localhost:8080/wiki/Item:Q4745,Original,KEEP
AU0747,Q5678,http://localhost:8080/wiki/Item:Q5678,Duplicate,DELETE
AU0748,Q4746,http://localhost:8080/wiki/Item:Q4746,Original,KEEP
AU0748,Q5679,http://localhost:8080/wiki/Item:Q5679,Duplicate,DELETE
AU0749,Q4747,http://localhost:8080/wiki/Item:Q4747,Original,KEEP
AU0749,Q5680,http://localhost:8080/wiki/Item:Q5680,Duplicate,DELETE
AU0750,Q4748,http://localhost:8080/wiki/Item:Q4748,Original,KEEP
AU0750,Q5681,http://localhost:8080/wiki/Item:Q5681,Duplicate,DELETE
AU0751,Q4749,http://localhost:8080/wiki/Item:Q4749,Original,KEEP
AU0751,Q5682,http://localhost:8080/wiki/Item:Q5682,Duplicate,DELETE
AU0752,Q4750,http://localhost:8080/wiki/Item:Q4750,Original,KEEP
AU0752,Q5683,http://localhost:8080/wiki/Item:Q5683,Duplicate,DELETE
AU0753,Q4751,http://localhost:8080/wiki/Item:Q4751,Original,KEEP
AU0753,Q5684,http://localhost:8080/wiki/Item:Q5684,Duplicate,DELETE
AU0754,Q4752,http://localhost:8080/wiki/Item:Q4752,Original,KEEP
AU0754,Q5685,http://localhost:8080/wiki/Item:Q5685,Duplicate,DELETE
AU0755,Q4753,http://localhost:8080/wiki/Item:Q4753,Original,KEEP
AU0755,Q5686,http://localhost:8080/wiki/Item:Q5686,Duplicate,DELETE
AU0756,Q4754,http://localhost:8080/wiki/Item:Q4754,Original,KEEP
AU0756,Q5687,http://localhost:8080/wiki/Item:Q5687,Duplicate,DELETE
AU0757,Q4755,http://localhost:8080/wiki/Item:Q4755,Original,KEEP
AU0757,Q5688,http://localhost:8080/wiki/Item:Q5688,Duplicate,DELETE
AU0758,Q4756,http://localhost:8080/wiki/Item:Q4756,Original,KEEP
AU0758,Q5689,http://localhost:8080/wiki/Item:Q5689,Duplicate,DELETE
AU0759,Q4757,http://localhost:8080/wiki/Item:Q4757,Original,KEEP
AU0759,Q5690,http://localhost:8080/wiki/Item:Q5690,Duplicate,DELETE
AU0760,Q4758,http://localhost:8080/wiki/Item:Q4758,Original,KEEP
AU0760,Q5691,http://localhost:8080/wiki/Item:Q5691,Duplicate,DELETE
AU0761,Q4759,http://localhost:8080/wiki/Item:Q4759,Original,KEEP
AU0761,Q5692,http://localhost:8080/wiki/Item:Q5692,Duplicate,DELETE
AU0762,Q4760,http://localhost:8080/wiki/Item:Q4760,Original,KEEP
AU0762,Q5693,http://localhost:8080/wiki/Item:Q5693,Duplicate,DELETE
AU0763,Q4761,http://localhost:8080/wiki/Item:Q4761,Original,KEEP
AU0763,Q5694,http://localhost:8080/wiki/Item:Q5694,Duplicate,DELETE
AU0764,Q4762,http://localhost:8080/wiki/Item:Q4762,Original,KEEP
AU0764,Q5695,http://localhost:8080/wiki/Item:Q5695,Duplicate,DELETE
AU0765,Q4763,http://localhost:8080/wiki/Item:Q4763,Original,KEEP
AU0765,Q5696,http://localhost:8080/wiki/Item:Q5696,Duplicate,DELETE
AU0766,Q4764,http://localhost:8080/wiki/Item:Q4764,Original,KEEP
AU0766,Q5697,http://localhost:8080/wiki/Item:Q5697,Duplicate,DELETE
AU0767,Q4765,http://localhost:8080/wiki/Item:Q4765,Original,KEEP
AU0767,Q5698,http://localhost:8080/wiki/Item:Q5698,Duplicate,DELETE
AU0768,Q4766,http://localhost:8080/wiki/Item:Q4766,Original,KEEP
AU0768,Q5699,http://localhost:8080/wiki/Item:Q5699,Duplicate,DELETE
AU0769,Q4767,http://localhost:8080/wiki/Item:Q4767,Original,KEEP
AU0769,Q5700,http://localhost:8080/wiki/Item:Q5700,Duplicate,DELETE
AU0770,Q4768,http://localhost:8080/wiki/Item:Q4768,Original,KEEP
AU0770,Q5701,http://localhost:8080/wiki/Item:Q5701,Duplicate,DELETE
AU0771,Q4769,http://localhost:8080/wiki/Item:Q4769,Original,KEEP
AU0771,Q5702,http://localhost:8080/wiki/Item:Q5702,Duplicate,DELETE
AU0772,Q4770,http://localhost:8080/wiki/Item:Q4770,Original,KEEP
AU0772,Q5703,http://localhost:8080/wiki/Item:Q5703,Duplicate,DELETE
AU0773,Q4771,http://localhost:8080/wiki/Item:Q4771,Original,KEEP
AU0773,Q5704,http://localhost:8080/wiki/Item:Q5704,Duplicate,DELETE
AU0774,Q4772,http://localhost:8080/wiki/Item:Q4772,Original,KEEP
AU0774,Q5705,http://localhost:8080/wiki/Item:Q5705,Duplicate,DELETE
AU0775,Q4773,http://localhost:8080/wiki/Item:Q4773,Original,KEEP
AU0775,Q5706,http://localhost:8080/wiki/Item:Q5706,Duplicate,DELETE
AU0776,Q4774,http://localhost:8080/wiki/Item:Q4774,Original,KEEP
AU0776,Q5707,http://localhost:8080/wiki/Item:Q5707,Duplicate,DELETE
AU0777,Q4775,http://localhost:8080/wiki/Item:Q4775,Original,KEEP
AU0777,Q5708,http://localhost:8080/wiki/Item:Q5708,Duplicate,DELETE
AU0778,Q4776,http://localhost:8080/wiki/Item:Q4776,Original,KEEP
AU0778,Q5709,http://localhost:8080/wiki/Item:Q5709,Duplicate,DELETE
AU0779,Q4777,http://localhost:8080/wiki/Item:Q4777,Original,KEEP
AU0779,Q5710,http://localhost:8080/wiki/Item:Q5710,Duplicate,DELETE
AU0780,Q4778,http://localhost:8080/wiki/Item:Q4778,Original,KEEP
AU0780,Q5711,http://localhost:8080/wiki/Item:Q5711,Duplicate,DELETE
AU0781,Q4779,http://localhost:8080/wiki/Item:Q4779,Original,KEEP
AU0781,Q5712,http://localhost:8080/wiki/Item:Q5712,Duplicate,DELETE
AU0782,Q4780,http://localhost:8080/wiki/Item:Q4780,Original,KEEP
AU0782,Q5713,http://localhost:8080/wiki/Item:Q5713,Duplicate,DELETE
AU0783,Q4781,http://localhost:8080/wiki/Item:Q4781,Original,KEEP
AU0783,Q5714,http://localhost:8080/wiki/Item:Q5714,Duplicate,DELETE
AU0784,Q4782,http://localhost:8080/wiki/Item:Q4782,Original,KEEP
AU0784,Q5715,http://localhost:8080/wiki/Item:Q5715,Duplicate,DELETE
AU0785,Q4783,http://localhost:8080/wiki/Item:Q4783,Original,KEEP
AU0785,Q5716,http://localhost:8080/wiki/Item:Q5716,Duplicate,DELETE
AU0786,Q4784,http://localhost:8080/wiki/Item:Q4784,Original,KEEP
AU0786,Q5717,http://localhost:8080/wiki/Item:Q5717,Duplicate,DELETE
AU0787,Q4785,http://localhost:8080/wiki/Item:Q4785,Original,KEEP
AU0787,Q5718,http://localhost:8080/wiki/Item:Q5718,Duplicate,DELETE
AU0788,Q4786,http://localhost:8080/wiki/Item:Q4786,Original,KEEP
AU0788,Q5719,http://localhost:8080/wiki/Item:Q5719,Duplicate,DELETE
AU0789,Q4787,http://localhost:8080/wiki/Item:Q4787,Original,KEEP
AU0789,Q5720,http://localhost:8080/wiki/Item:Q5720,Duplicate,DELETE
AU0790,Q4788,http://localhost:8080/wiki/Item:Q4788,Original,KEEP
AU0790,Q5721,http://localhost:8080/wiki/Item:Q5721,Duplicate,DELETE
AU0791,Q4789,http://localhost:8080/wiki/Item:Q4789,Original,KEEP
AU0791,Q5722,http://localhost:8080/wiki/Item:Q5722,Duplicate,DELETE
AU0792,Q4790,http://localhost:8080/wiki/Item:Q4790,Original,KEEP
AU0792,Q5723,http://localhost:8080/wiki/Item:Q5723,Duplicate,DELETE
AU0793,Q4791,http://localhost:8080/wiki/Item:Q4791,Original,KEEP
AU0793,Q5724,http://localhost:8080/wiki/Item:Q5724,Duplicate,DELETE
AU0794,Q4792,http://localhost:8080/wiki/Item:Q4792,Original,KEEP
AU0794,Q5725,http://localhost:8080/wiki/Item:Q5725,Duplicate,DELETE
AU0795,Q4793,http://localhost:8080/wiki/Item:Q4793,Original,KEEP
AU0795,Q5726,http://localhost:8080/wiki/Item:Q5726,Duplicate,DELETE
AU0796,Q4794,http://localhost:8080/wiki/Item:Q4794,Original,KEEP
AU0796,Q5727,http://localhost:8080/wiki/Item:Q5727,Duplicate,DELETE
AU0797,Q4795,http://localhost:8080/wiki/Item:Q4795,Original,KEEP
AU0797,Q5728,http://localhost:8080/wiki/Item:Q5728,Duplicate,DELETE
AU0798,Q4796,http://localhost:8080/wiki/Item:Q4796,Original,KEEP
AU0798,Q5729,http://localhost:8080/wiki/Item:Q5729,Duplicate,DELETE
AU0799,Q4797,http://localhost:8080/wiki/Item:Q4797,Original,KEEP
AU0799,Q5730,http://localhost:8080/wiki/Item:Q5730,Duplicate,DELETE
AU0800,Q4798,http://localhost:8080/wiki/Item:Q4798,Original,KEEP
AU0800,Q5731,http://localhost:8080/wiki/Item:Q5731,Duplicate,DELETE
AU0801,Q4799,http://localhost:8080/wiki/Item:Q4799,Original,KEEP
AU0801,Q5732,http://localhost:8080/wiki/Item:Q5732,Duplicate,DELETE
AU0802,Q4800,http://localhost:8080/wiki/Item:Q4800,Original,KEEP
AU0802,Q5733,http://localhost:8080/wiki/Item:Q5733,Duplicate,DELETE
AU0803,Q4801,http://localhost:8080/wiki/Item:Q4801,Original,KEEP
AU0803,Q5734,http://localhost:8080/wiki/Item:Q5734,Duplicate,DELETE
AU0804,Q4802,http://localhost:8080/wiki/Item:Q4802,Original,KEEP
AU0804,Q5735,http://localhost:8080/wiki/Item:Q5735,Duplicate,DELETE
AU0805,Q4803,http://localhost:8080/wiki/Item:Q4803,Original,KEEP
AU0805,Q5736,http://localhost:8080/wiki/Item:Q5736,Duplicate,DELETE
AU0806,Q4804,http://localhost:8080/wiki/Item:Q4804,Original,KEEP
AU0806,Q5737,http://localhost:8080/wiki/Item:Q5737,Duplicate,DELETE
AU0807,Q4805,http://localhost:8080/wiki/Item:Q4805,Original,KEEP
AU0807,Q5738,http://localhost:8080/wiki/Item:Q5738,Duplicate,DELETE
AU0808,Q4806,http://localhost:8080/wiki/Item:Q4806,Original,KEEP
AU0808,Q5739,http://localhost:8080/wiki/Item:Q5739,Duplicate,DELETE
AU0809,Q4807,http://localhost:8080/wiki/Item:Q4807,Original,KEEP
AU0809,Q5740,http://localhost:8080/wiki/Item:Q5740,Duplicate,DELETE
AU0810,Q4808,http://localhost:8080/wiki/Item:Q4808,Original,KEEP
AU0810,Q5741,http://localhost:8080/wiki/Item:Q5741,Duplicate,DELETE
AU0811,Q4809,http://localhost:8080/wiki/Item:Q4809,Original,KEEP
AU0811,Q5742,http://localhost:8080/wiki/Item:Q5742,Duplicate,DELETE
AU0812,Q4810,http://localhost:8080/wiki/Item:Q4810,Original,KEEP
AU0812,Q5743,http://localhost:8080/wiki/Item:Q5743,Duplicate,DELETE
AU0813,Q4811,http://localhost:8080/wiki/Item:Q4811,Original,KEEP
AU0813,Q5744,http://localhost:8080/wiki/Item:Q5744,Duplicate,DELETE
AU0814,Q4812,http://localhost:8080/wiki/Item:Q4812,Original,KEEP
AU0814,Q5745,http://localhost:8080/wiki/Item:Q5745,Duplicate,DELETE
AU0815,Q4813,http://localhost:8080/wiki/Item:Q4813,Original,KEEP
AU0815,Q5746,http://localhost:8080/wiki/Item:Q5746,Duplicate,DELETE
AU0816,Q4814,http://localhost:8080/wiki/Item:Q4814,Original,KEEP
AU0816,Q5747,http://localhost:8080/wiki/Item:Q5747,Duplicate,DELETE
AU0817,Q4815,http://localhost:8080/wiki/Item:Q4815,Original,KEEP
AU0817,Q5748,http://localhost:8080/wiki/Item:Q5748,Duplicate,DELETE
AU0818,Q4816,http://localhost:8080/wiki/Item:Q4816,Original,KEEP
AU0818,Q5749,http://localhost:8080/wiki/Item:Q5749,Duplicate,DELETE
AU0819,Q4817,http://localhost:8080/wiki/Item:Q4817,Original,KEEP
AU0819,Q5750,http://localhost:8080/wiki/Item:Q5750,Duplicate,DELETE
AU0820,Q4818,http://localhost:8080/wiki/Item:Q4818,Original,KEEP
AU0820,Q5751,http://localhost:8080/wiki/Item:Q5751,Duplicate,DELETE
AU0821,Q4819,http://localhost:8080/wiki/Item:Q4819,Original,KEEP
AU0821,Q5752,http://localhost:8080/wiki/Item:Q5752,Duplicate,DELETE
AU0822,Q4820,http://localhost:8080/wiki/Item:Q4820,Original,KEEP
AU0822,Q5753,http://localhost:8080/wiki/Item:Q5753,Duplicate,DELETE
AU0823,Q4821,http://localhost:8080/wiki/Item:Q4821,Original,KEEP
AU0823,Q5754,http://localhost:8080/wiki/Item:Q5754,Duplicate,DELETE
AU0824,Q4822,http://localhost:8080/wiki/Item:Q4822,Original,KEEP
AU0824,Q5755,http://localhost:8080/wiki/Item:Q5755,Duplicate,DELETE
AU0825,Q4823,http://localhost:8080/wiki/Item:Q4823,Original,KEEP
AU0825,Q5756,http://localhost:8080/wiki/Item:Q5756,Duplicate,DELETE
AU0826,Q4824,http://localhost:8080/wiki/Item:Q4824,Original,KEEP
AU0826,Q5757,http://localhost:8080/wiki/Item:Q5757,Duplicate,DELETE
AU0827,Q4825,http://localhost:8080/wiki/Item:Q4825,Original,KEEP
AU0827,Q5758,http://localhost:8080/wiki/Item:Q5758,Duplicate,DELETE
AU0828,Q4826,http://localhost:8080/wiki/Item:Q4826,Original,KEEP
AU0828,Q5759,http://localhost:8080/wiki/Item:Q5759,Duplicate,DELETE
AU0829,Q4827,http://localhost:8080/wiki/Item:Q4827,Original,KEEP
AU0829,Q5760,http://localhost:8080/wiki/Item:Q5760,Duplicate,DELETE
AU0830,Q4828,http://localhost:8080/wiki/Item:Q4828,Original,KEEP
AU0830,Q5761,http://localhost:8080/wiki/Item:Q5761,Duplicate,DELETE
AU0831,Q4829,http://localhost:8080/wiki/Item:Q4829,Original,KEEP
AU0831,Q5762,http://localhost:8080/wiki/Item:Q5762,Duplicate,DELETE
AU0832,Q4830,http://localhost:8080/wiki/Item:Q4830,Original,KEEP
AU0832,Q5763,http://localhost:8080/wiki/Item:Q5763,Duplicate,DELETE
AU0833,Q4831,http://localhost:8080/wiki/Item:Q4831,Original,KEEP
AU0833,Q5764,http://localhost:8080/wiki/Item:Q5764,Duplicate,DELETE
AU0834,Q4832,http://localhost:8080/wiki/Item:Q4832,Original,KEEP
AU0834,Q5765,http://localhost:8080/wiki/Item:Q5765,Duplicate,DELETE
AU0835,Q4833,http://localhost:8080/wiki/Item:Q4833,Original,KEEP
AU0835,Q5766,http://localhost:8080/wiki/Item:Q5766,Duplicate,DELETE
AU0836,Q4834,http://localhost:8080/wiki/Item:Q4834,Original,KEEP
AU0836,Q5767,http://localhost:8080/wiki/Item:Q5767,Duplicate,DELETE
AU0837,Q4835,http://localhost:8080/wiki/Item:Q4835,Original,KEEP
AU0837,Q5768,http://localhost:8080/wiki/Item:Q5768,Duplicate,DELETE
AU0838,Q4836,http://localhost:8080/wiki/Item:Q4836,Original,KEEP
AU0838,Q5769,http://localhost:8080/wiki/Item:Q5769,Duplicate,DELETE
AU0839,Q4837,http://localhost:8080/wiki/Item:Q4837,Original,KEEP
AU0839,Q5770,http://localhost:8080/wiki/Item:Q5770,Duplicate,DELETE
AU0840,Q4838,http://localhost:8080/wiki/Item:Q4838,Original,KEEP
AU0840,Q5771,http://localhost:8080/wiki/Item:Q5771,Duplicate,DELETE
AU0841,Q4839,http://localhost:8080/wiki/Item:Q4839,Original,KEEP
AU0841,Q5772,http://localhost:8080/wiki/Item:Q5772,Duplicate,DELETE
AU0842,Q4840,http://localhost:8080/wiki/Item:Q4840,Original,KEEP
AU0842,Q5773,http://localhost:8080/wiki/Item:Q5773,Duplicate,DELETE
AU0843,Q4841,http://localhost:8080/wiki/Item:Q4841,Original,KEEP
AU0843,Q5774,http://localhost:8080/wiki/Item:Q5774,Duplicate,DELETE
AU0844,Q4842,http://localhost:8080/wiki/Item:Q4842,Original,KEEP
AU0844,Q5775,http://localhost:8080/wiki/Item:Q5775,Duplicate,DELETE
AU0845,Q4843,http://localhost:8080/wiki/Item:Q4843,Original,KEEP
AU0845,Q5776,http://localhost:8080/wiki/Item:Q5776,Duplicate,DELETE
AU0846,Q4844,http://localhost:8080/wiki/Item:Q4844,Original,KEEP
AU0846,Q5777,http://localhost:8080/wiki/Item:Q5777,Duplicate,DELETE
AU0847,Q4845,http://localhost:8080/wiki/Item:Q4845,Original,KEEP
AU0847,Q5778,http://localhost:8080/wiki/Item:Q5778,Duplicate,DELETE
AU0848,Q4846,http://localhost:8080/wiki/Item:Q4846,Original,KEEP
AU0848,Q5779,http://localhost:8080/wiki/Item:Q5779,Duplicate,DELETE
AU0849,Q4847,http://localhost:8080/wiki/Item:Q4847,Original,KEEP
AU0849,Q5780,http://localhost:8080/wiki/Item:Q5780,Duplicate,DELETE
AU0850,Q4848,http://localhost:8080/wiki/Item:Q4848,Original,KEEP
AU0850,Q5781,http://localhost:8080/wiki/Item:Q5781,Duplicate,DELETE
AU0851,Q4849,http://localhost:8080/wiki/Item:Q4849,Original,KEEP
AU0851,Q5782,http://localhost:8080/wiki/Item:Q5782,Duplicate,DELETE
AU0852,Q4850,http://localhost:8080/wiki/Item:Q4850,Original,KEEP
AU0852,Q5783,http://localhost:8080/wiki/Item:Q5783,Duplicate,DELETE
AU0853,Q4851,http://localhost:8080/wiki/Item:Q4851,Original,KEEP
AU0853,Q5784,http://localhost:8080/wiki/Item:Q5784,Duplicate,DELETE
AU0854,Q4852,http://localhost:8080/wiki/Item:Q4852,Original,KEEP
AU0854,Q5785,http://localhost:8080/wiki/Item:Q5785,Duplicate,DELETE
AU0855,Q4853,http://localhost:8080/wiki/Item:Q4853,Original,KEEP
AU0855,Q5786,http://localhost:8080/wiki/Item:Q5786,Duplicate,DELETE
AU0856,Q4854,http://localhost:8080/wiki/Item:Q4854,Original,KEEP
AU0856,Q5787,http://localhost:8080/wiki/Item:Q5787,Duplicate,DELETE
AU0857,Q4855,http://localhost:8080/wiki/Item:Q4855,Original,KEEP
AU0857,Q5788,http://localhost:8080/wiki/Item:Q5788,Duplicate,DELETE
AU0858,Q4856,http://localhost:8080/wiki/Item:Q4856,Original,KEEP
AU0858,Q5789,http://localhost:8080/wiki/Item:Q5789,Duplicate,DELETE
AU0859,Q4857,http://localhost:8080/wiki/Item:Q4857,Original,KEEP
AU0859,Q5790,http://localhost:8080/wiki/Item:Q5790,Duplicate,DELETE
AU0860,Q4858,http://localhost:8080/wiki/Item:Q4858,Original,KEEP
AU0860,Q5791,http://localhost:8080/wiki/Item:Q5791,Duplicate,DELETE
AU0861,Q4859,http://localhost:8080/wiki/Item:Q4859,Original,KEEP
